fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
0.9668305036101127,-0.23022848519908692,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,6,324
0.9668305036101127,-0.23022848519908692,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,6,325
1.882775191240746,-0.007455017615969841,0.66,3.65,0.121,6.0,14.0,0.9978,3.05,0.74,11.5,7,326
1.1385701325408568,-0.508695319677983,0.5,4.5,0.107,5.0,13.0,0.998,3.28,0.83,11.5,5,327
2.9132129648252088,-1.4554825569062297,0.62,2.6,0.0819999999999999,6.0,21.0,1.0002,3.16,0.67,9.7,6,328
0.05088581597947946,0.15962508307136797,0.08,2.1,0.105,16.0,44.0,0.9958,3.13,0.52,11.0,5,333
-0.2353468989050935,0.6608653851333808,0.01,2.5,0.078,17.0,38.0,0.9963,3.34,0.74,11.7,7,334
2.05451482017149,0.911485536164387,0.53,3.4,0.128,7.0,21.0,0.9992,3.17,0.84,12.2,7,335
0.3371185308640524,-0.5643886865737623,0.45,1.9,0.052,6.0,16.0,0.9948,3.35,0.7,12.5,6,336
-0.29259344188200836,-0.5643886865737623,0.32,2.8,0.08,29.0,58.0,0.9974,3.31,0.64,10.3,5,337
2.3979940780329776,-1.3997891900104504,0.54,2.3,0.0819999999999999,12.0,29.0,0.9997,3.11,1.36,9.8,7,339
1.4820493904023442,-0.7871621541568791,0.47,1.8,0.118,6.0,14.0,0.9982,3.3,0.75,9.8,6,342
1.4820493904023442,-0.7871621541568791,0.47,1.8,0.118,6.0,14.0,0.9982,3.3,0.75,9.8,6,343
2.05451482017149,0.21531844996714664,0.5,2.6,0.0819999999999999,6.0,32.0,1.0006,3.12,0.78,10.7,6,344
3.1421991367328674,-0.23022848519908692,0.67,3.0,0.093,6.0,15.0,0.9986,3.02,0.93,12.0,6,347
0.7378443317024541,0.15962508307136797,0.31,2.8,0.089,15.0,46.0,0.9979,3.11,0.92,10.0,6,348
0.4516116168178812,1.4684192051221796,0.0,2.6,0.096,11.0,26.0,0.9994,3.35,0.83,9.4,6,351
-0.34983998485892276,0.7444054354770497,0.0,2.4,0.09,8.0,19.0,0.9974,3.27,0.73,9.3,5,352
2.9704595078021234,-0.007455017615969841,0.79,4.8,0.12,23.0,77.0,1.0018,3.18,0.77,13.0,5,353
-1.2657846724895565,-1.7896427582809054,0.4,1.4,0.066,40.5,165.0,0.9912,3.25,0.59,11.9,6,354
-0.9223054146280687,1.217799054091173,0.01,2.4,0.078,17.0,32.0,0.9955,3.55,0.61,12.8,6,355
1.8255286482638315,-0.6757754203653208,0.52,3.0,0.08,29.0,55.0,1.0001,3.26,0.88,11.0,5,356
1.2530632184946857,-0.6200820534695416,0.66,2.95,0.1159999999999999,12.0,29.0,0.997,3.24,0.75,11.7,7,357
2.05451482017149,-0.5643886865737623,0.66,3.1,0.109,10.0,23.0,1.0,3.15,0.85,10.4,7,358
2.455240621009892,-0.8428555210526584,0.66,2.6,0.088,10.0,41.0,1.001,3.17,0.68,9.8,6,359
-0.06360726997435033,0.9393322196122765,0.23,2.0,0.099,14.0,81.0,0.9973,3.19,0.7,9.4,5,360
0.16537890193330823,-0.45300195278220373,0.31,2.6,0.086,21.0,50.0,0.9982,3.37,0.91,9.9,6,361
2.05451482017149,0.2710118168629259,0.66,2.5,0.072,6.0,37.0,0.9992,3.05,0.56,10.0,5,362
2.3979940780329776,-0.3973085858864244,0.63,2.0,0.071,6.0,15.0,0.9988,2.99,0.87,10.2,5,363
2.5697337069637216,0.4659386009981534,0.66,5.8,0.083,7.0,42.0,1.0022,3.07,0.73,10.0,7,364
2.5697337069637216,0.4659386009981534,0.66,5.8,0.083,7.0,42.0,1.0022,3.07,0.73,10.0,7,366
1.1958166755177713,0.24316513341503626,0.61,2.6,0.076,11.0,24.0,1.0,3.16,0.69,9.0,5,367
0.6233512457486253,-1.4554825569062297,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.13,12.0,7,369
-0.2353468989050935,-1.6225626575935674,0.4,1.6,0.0559999999999999,11.0,25.0,0.9967,3.32,0.87,8.7,6,371
0.4516116168178812,-1.3997891900104504,0.48,1.8,0.067,26.0,46.0,0.9967,3.32,1.04,10.6,6,372
1.8255286482638315,-0.45300195278220373,0.5,3.0,0.078,19.0,47.0,1.0003,3.26,1.11,11.0,6,376
0.6233512457486253,-1.4554825569062297,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.13,12.0,7,377
1.768282105286917,0.5216319678939326,0.66,6.2,0.088,6.0,24.0,0.9988,3.11,0.99,13.3,6,378
-0.006360726997434932,-1.511175923802009,0.42,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,9.4,6,380
-0.34983998485892276,-0.11884175140752838,0.28,2.1,0.087,23.0,54.0,0.998,3.42,0.74,9.2,5,384
-0.29259344188200836,-0.3973085858864244,0.26,1.9,0.088,23.0,53.0,0.9981,3.43,0.74,9.2,6,388
-1.5520173873741294,1.7747327230489651,0.05,1.4,0.045,12.0,88.0,0.9924,3.56,0.82,12.9,8,390
3.0849525937559523,-0.6479287369174311,0.68,2.9,0.085,17.0,43.0,1.0014,3.06,0.8,10.0,6,391
0.6805977887255398,-0.8985488879484376,0.52,2.0,0.0819999999999999,6.0,26.0,0.998,3.18,0.51,9.5,5,392
2.1117613631484047,-0.8985488879484376,0.76,4.2,0.066,7.0,38.0,1.0004,3.22,0.6,13.0,7,395
-0.9795519576049836,1.134259003747504,0.02,7.9,0.122,68.0,124.0,0.9994,3.47,0.53,9.9,5,396
1.8255286482638315,0.32670518375870516,0.59,2.6,0.087,13.0,49.0,0.9988,3.18,0.65,11.0,6,397
0.22262544491022263,1.301339104434842,0.22,2.3,0.064,9.0,42.0,0.9963,3.1,0.55,9.4,5,399
-0.9795519576049836,1.134259003747504,0.02,7.9,0.122,68.0,124.0,0.9994,3.47,0.53,9.9,5,400
2.226254449102233,-0.2859218520948662,0.54,2.6,0.085,19.0,64.0,1.0,3.1,0.61,10.5,6,402
1.768282105286917,0.38239855065448447,0.49,2.7,0.085,10.0,41.0,0.9994,3.15,0.63,10.5,6,403
-0.34983998485892276,0.8836388527164973,0.05,2.7,0.075,15.0,27.0,0.9974,3.26,0.61,9.1,5,404
0.8523374176562839,-0.508695319677983,0.47,2.5,0.063,9.0,28.0,0.9981,3.24,0.65,10.8,6,406
2.1117613631484047,-0.7871621541568791,0.66,3.0,0.093,12.0,30.0,0.9996,3.18,0.63,10.8,7,407
2.3979940780329776,-0.3973085858864244,0.49,4.5,0.07,26.0,49.0,0.9981,3.05,0.57,9.6,4,409
0.3943650738409668,-0.5643886865737623,0.34,2.5,0.08,26.0,86.0,0.9987,3.38,0.62,9.5,6,410
-0.6933192427204107,1.134259003747504,0.16,1.9,0.1,15.0,77.0,0.9966,3.27,0.64,9.3,5,412
0.9095839606331984,-0.7314687872610998,0.53,6.7,0.0969999999999999,6.0,19.0,0.9986,3.27,0.82,11.7,7,413
0.279871987887138,-0.06314838451174912,0.34,2.7,0.087,24.0,122.0,0.9982,3.26,0.61,9.5,5,414
0.16537890193330823,1.0785656368517247,0.24,6.6,0.1169999999999999,31.0,134.0,1.0014,3.32,1.07,9.3,5,415
1.3103097614716,-0.2859218520948662,0.64,2.2,0.111,6.0,20.0,0.997,3.26,0.66,11.7,6,416
-0.750565785697325,0.2710118168629259,0.12,1.9,0.091,34.0,124.0,0.9956,3.44,0.48,10.5,5,417
2.05451482017149,-0.8428555210526584,0.51,2.0,0.121,7.0,20.0,0.9996,3.24,0.76,10.4,6,418
-0.8650588716511542,1.3291857878827316,0.0,1.8,0.066,34.0,52.0,0.9976,3.62,0.68,9.9,5,419
-0.9795519576049836,1.7190393561531858,0.03,2.3,0.059,32.0,48.0,0.9952,3.52,0.56,12.3,7,421
-0.34983998485892276,2.3873597589025364,0.2,2.0,0.047,15.0,60.0,0.9955,3.36,0.44,10.9,5,422
1.2530632184946857,-1.6225626575935674,0.47,2.1,0.066,6.0,24.0,0.9978,3.15,0.9,11.0,7,423
-0.9795519576049836,1.7190393561531858,0.03,2.3,0.059,32.0,48.0,0.9952,3.52,0.56,12.3,7,425
-1.0940450435588123,0.7722521189249394,0.08,2.1,0.045,19.0,48.0,0.9949,3.49,0.49,11.4,6,426
0.6805977887255398,1.3848791547785109,0.22,1.9,0.077,6.0,32.0,0.9988,3.26,0.56,10.6,6,427
0.4516116168178812,-0.06314838451174912,0.33,1.3,0.07,9.0,30.0,0.9978,3.24,0.6,9.3,5,428
2.5697337069637216,1.7190393561531858,0.63,2.4,0.088,13.0,35.0,0.9997,3.1,0.6,10.4,6,429
1.2530632184946857,-1.6225626575935674,0.47,2.1,0.066,6.0,24.0,0.9978,3.15,0.9,11.0,7,430
-0.29259344188200836,0.1039317161755887,0.35,2.2,0.074,21.0,66.0,0.9974,3.25,0.56,9.2,5,431
2.2835009920791487,-0.7871621541568791,0.63,2.3,0.091,6.0,18.0,1.0004,3.16,0.49,9.5,5,433
1.1958166755177713,-0.6757754203653208,0.55,3.2,0.076,22.0,54.0,0.9996,3.15,0.89,9.9,6,434
2.2835009920791487,-0.7871621541568791,0.63,2.3,0.091,6.0,18.0,1.0004,3.16,0.49,9.5,5,435
-0.1781003559281791,0.7722521189249394,0.3,2.0,0.06,38.0,62.0,0.9958,3.26,0.56,10.2,6,436
1.596542476356173,-0.45300195278220373,0.73,3.2,0.066,6.0,22.0,0.9986,3.17,0.66,11.2,6,437
-0.750565785697325,0.493785284446043,0.18,1.5,0.062,7.0,50.0,0.9951,3.08,0.6,9.3,5,439
2.455240621009892,-1.232709089323113,0.72,2.2,0.072,6.0,29.0,0.9987,2.88,0.82,9.8,8,440
4.17263691031733,0.8557921692686082,0.76,3.7,0.1,6.0,43.0,1.0032,2.95,0.68,11.2,7,442
-1.7237570163048732,0.21531844996714664,0.01,1.7,0.054,5.0,27.0,0.9934,3.57,0.84,12.5,7,444
2.3979940780329776,-0.8428555210526584,0.6,2.6,0.081,31.0,72.0,0.9996,3.1,0.73,10.5,5,446
0.566104702771711,-0.2859218520948662,0.29,2.1,0.127,6.0,16.0,0.9968,3.22,0.72,11.2,5,447
0.16537890193330823,-0.007455017615969841,0.22,2.0,0.1,7.0,27.0,0.9967,3.2,0.56,10.2,6,448
2.05451482017149,-0.7871621541568791,0.69,2.8,0.095,17.0,35.0,0.9994,3.1,0.61,10.8,6,449
2.05451482017149,-0.7871621541568791,0.69,2.8,0.095,17.0,35.0,0.9994,3.1,0.61,10.8,6,450
-0.8650588716511542,0.15962508307136797,0.03,1.7,0.084,18.0,35.0,0.9968,3.44,0.63,10.0,6,452
1.1958166755177713,-1.1213223555315543,0.63,2.8,0.084,5.0,22.0,0.9998,3.26,0.74,11.2,7,453
-0.750565785697325,-1.6782560244893467,0.4,1.6,0.063,21.0,67.0,0.9952,3.5,0.63,11.1,5,454
1.7110355623100029,0.493785284446043,0.67,5.2,0.086,6.0,19.0,0.9988,3.22,0.69,13.4,8,455
0.3371185308640524,0.32670518375870516,0.39,2.3,0.095,5.0,22.0,0.9986,3.37,0.58,10.3,5,456
0.5088581597947955,0.5494786513418223,0.21,2.7,0.0969999999999999,29.0,65.0,0.9988,3.28,0.58,9.6,5,457
1.882775191240746,0.2710118168629259,0.66,2.2,0.074,10.0,47.0,1.0008,3.25,0.57,9.0,3,459
0.5088581597947955,-0.5643886865737623,0.52,2.3,0.083,14.0,23.0,0.9976,3.35,0.61,11.3,6,460
-0.006360726997434932,0.4659386009981534,0.22,2.6,0.087,6.0,19.0,0.9982,3.26,0.61,9.3,5,461
1.8255286482638315,-1.2048624058752233,0.54,2.1,0.084,5.0,15.0,0.9987,2.98,0.7,9.2,6,464
1.1385701325408568,-0.17453511830330767,0.42,2.0,0.069,21.0,51.0,0.9982,3.16,0.72,11.5,6,466
0.279871987887138,-0.3973085858864244,0.45,2.6,0.065,7.0,18.0,0.9947,3.32,0.79,14.0,6,467
1.768282105286917,-0.9542422548442169,0.69,2.1,0.09,6.0,21.0,1.0,3.17,0.62,9.2,6,468
0.22262544491022263,1.6076526223616272,0.02,1.2,0.07,36.0,48.0,0.9952,3.2,0.58,9.8,5,469
2.6842267929175505,-1.1770157224273337,0.65,2.6,0.093,15.0,47.0,0.9996,3.05,0.61,10.6,5,470
0.7378443317024541,0.04823834927980943,0.42,2.4,0.081,25.0,52.0,0.997,3.2,0.71,11.4,6,471
2.3979940780329776,-0.8985488879484376,0.55,2.6,0.083,25.0,68.0,0.9995,3.15,0.82,10.4,6,472
0.7378443317024541,0.8279454858207187,0.24,2.2,0.087,5.0,28.0,0.9988,3.14,0.6,10.2,5,475
0.566104702771711,-1.4554825569062297,0.41,2.0,0.091,6.0,16.0,0.998,3.28,0.7,9.7,5,476
1.1958166755177713,-1.6225626575935674,0.49,1.8,0.075,6.0,20.0,0.9977,3.18,1.06,11.0,6,477
0.6233512457486253,0.8557921692686082,0.11,2.7,0.077,6.0,31.0,0.9984,3.19,0.7,10.1,6,479
1.3103097614716,-1.3997891900104504,0.39,15.5,0.069,6.0,23.0,1.0026,3.12,0.66,9.2,5,480
0.6233512457486253,-1.2884024562188923,0.56,2.8,0.08,6.0,17.0,0.9964,3.15,0.92,11.7,8,481
1.3103097614716,-0.9542422548442169,0.6,2.2,0.152,7.0,18.0,0.9986,3.04,1.06,9.4,5,483
1.0813235895639415,0.7722521189249394,0.39,1.9,0.054,6.0,17.0,0.9976,3.17,0.47,10.0,5,485
1.0813235895639415,0.6330187016854912,0.36,1.8,0.053,5.0,14.0,0.9982,3.17,0.42,10.0,6,487
0.566104702771711,-0.7871621541568791,0.4,2.6,0.073,10.0,26.0,0.9984,3.34,0.75,10.2,6,489
0.5088581597947955,-0.6757754203653208,0.5,2.5,0.055,12.0,25.0,0.9952,3.34,0.79,13.3,7,491
0.3371185308640524,-0.7314687872610998,0.51,2.6,0.052,13.0,27.0,0.995,3.32,0.9,13.4,7,492
0.22262544491022263,0.8836388527164973,0.31,3.0,0.086,23.0,81.0,1.0002,3.48,0.74,11.6,6,493
-1.036798500581898,-0.7871621541568791,0.23,8.3,0.051,28.0,91.0,0.9952,3.44,0.55,12.1,6,494
1.3675563044485144,-1.0099356217399962,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8,495
-0.29259344188200836,-0.06314838451174912,0.25,1.9,0.081,14.0,38.0,0.9984,3.43,0.65,9.0,6,496
-0.6360726997434958,-1.065628988635775,0.32,2.5,0.09,43.0,113.0,0.9966,3.32,0.79,11.1,5,497
1.3675563044485144,-1.0099356217399962,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8,498
0.22262544491022263,0.8836388527164973,0.31,3.0,0.086,23.0,81.0,1.0002,3.48,0.74,11.6,6,499
-0.29259344188200836,-0.06314838451174912,0.25,1.9,0.081,14.0,38.0,0.9984,3.43,0.65,9.0,6,500
1.1958166755177713,-0.508695319677983,0.73,6.55,0.074,38.0,76.0,0.999,3.17,0.85,12.0,7,501
1.1958166755177713,-0.508695319677983,0.73,6.55,0.074,38.0,76.0,0.999,3.17,0.85,12.0,7,502
1.2530632184946857,-1.6225626575935674,0.42,1.8,0.077,6.0,22.0,0.9976,3.21,1.05,10.8,7,504
1.0813235895639415,-0.23022848519908692,0.63,2.9,0.072,10.0,26.0,0.9968,3.16,0.78,12.5,7,505
1.1958166755177713,-1.6225626575935674,0.46,1.8,0.075,6.0,21.0,0.9976,3.25,1.02,10.8,7,506
1.6537890193330873,0.7722521189249394,0.55,2.3,0.084,6.0,13.0,1.0,3.17,0.71,9.5,6,507
2.8559664218482945,-1.3440958231146716,0.75,2.8,0.084,23.0,43.0,0.9986,3.04,0.68,11.4,7,509
0.9668305036101127,0.32670518375870516,0.31,2.2,0.09,26.0,62.0,0.9994,3.18,0.63,10.2,6,511
1.3675563044485144,-0.7314687872610998,0.48,2.1,0.125,15.0,49.0,0.998,3.03,0.81,9.7,6,512
1.2530632184946857,-0.11884175140752838,0.64,2.4,0.107,6.0,15.0,0.9973,3.09,0.66,11.8,7,513
1.2530632184946857,-0.11884175140752838,0.64,2.4,0.107,6.0,15.0,0.9973,3.09,0.66,11.8,7,514
0.10813235895639384,0.6887120685812704,0.49,6.1,0.122,34.0,151.0,1.001,3.31,1.14,9.3,5,515
2.3979940780329776,0.38239855065448447,0.49,4.3,0.1,5.0,14.0,1.001,3.25,0.74,11.9,6,516
1.1958166755177713,0.4380919175502637,0.49,2.1,0.2,5.0,16.0,0.9994,3.16,0.63,8.4,3,517
0.8523374176562839,-1.5668692906977884,0.49,2.7,0.088,15.0,33.0,0.9982,3.42,0.9,10.0,6,520
0.566104702771711,-0.7314687872610998,0.49,2.5,0.085,38.0,142.0,0.9978,3.22,0.55,9.4,5,523
0.5088581597947955,-0.5643886865737623,0.49,2.4,0.086,23.0,116.0,0.9976,3.23,0.64,9.5,5,524
-0.750565785697325,-0.8428555210526584,0.49,2.5,0.0969999999999999,33.0,85.0,0.9962,3.39,0.77,11.4,6,527
0.9095839606331984,0.5494786513418223,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,5,529
0.4516116168178812,-1.733949391385126,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,6,530
2.05451482017149,-0.8428555210526584,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,5,531
2.05451482017149,-0.8428555210526584,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,5,532
1.1385701325408568,-1.4554825569062297,0.24,2.1,0.072,15.0,33.0,0.9956,3.22,0.66,12.8,6,533
0.9668305036101127,-0.2859218520948662,0.24,2.7,0.102,13.0,32.0,1.0,3.28,0.56,10.0,6,534
0.4516116168178812,-1.733949391385126,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,6,535
0.9095839606331984,0.5494786513418223,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,5,536
-0.12085381295126472,1.6354993058095169,0.24,2.1,0.084,5.0,13.0,0.9972,3.37,0.77,10.7,6,537
2.626980249940636,-1.0099356217399962,0.49,5.8,0.066,5.0,35.0,1.0014,3.2,0.66,12.0,7,538
1.6537890193330873,-0.17453511830330767,0.74,5.15,0.1,5.0,17.0,0.9996,3.22,0.62,11.2,5,539
0.5088581597947955,0.32670518375870516,0.24,3.3,0.1009999999999999,20.0,47.0,0.9988,3.26,0.67,9.6,5,540
0.6805977887255398,-0.3973085858864244,0.49,6.3,0.064,5.0,17.0,0.9988,3.21,0.73,11.0,6,541
0.566104702771711,1.0228722699559454,0.24,2.1,0.07,5.0,20.0,0.9966,3.12,0.59,9.9,5,542
1.6537890193330873,0.7165587520291601,0.24,2.5,0.085,16.0,53.0,0.9993,3.06,0.72,11.0,6,543
3.4284318516174404,-1.232709089323113,0.74,1.8,0.075,6.0,15.0,1.0008,2.86,0.79,8.4,6,544
0.4516116168178812,-0.3416152189906455,0.49,2.6,0.094,38.0,106.0,0.9982,3.08,0.59,9.1,5,545
-0.46433307081275205,0.1039317161755887,0.24,2.0,0.078,10.0,28.0,0.9983,3.45,0.78,9.5,6,546
1.3103097614716,-1.232709089323113,0.49,2.5,0.067,6.0,21.0,0.9987,3.26,0.86,10.7,6,547
2.340747535056063,-1.0099356217399962,0.49,2.6,0.079,27.0,69.0,0.9994,3.12,0.75,10.4,6,548
-0.8650588716511542,-0.11884175140752838,0.01,2.1,0.074,9.0,25.0,0.9958,3.33,0.56,9.5,6,550
0.6233512457486253,-0.5643886865737623,0.24,2.8,0.092,14.0,45.0,0.998,3.19,0.73,10.0,6,551
0.6805977887255398,-0.3973085858864244,0.24,2.7,0.092,14.0,44.0,0.998,3.12,0.74,10.0,6,552
-1.8954966452356168,2.832906694068771,0.24,1.6,0.05,32.0,96.0,0.9934,3.74,0.62,11.5,5,553
4.1153903673404155,0.6330187016854912,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,5,554
1.4820493904023442,-0.007455017615969841,0.49,4.6,0.118,10.0,17.0,1.0002,3.07,0.56,11.7,6,556
4.17263691031733,0.6330187016854912,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,5,557
2.6842267929175505,-0.3416152189906455,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,6,559
2.512487163986806,0.38239855065448447,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,5,560
0.3943650738409668,0.04823834927980943,0.49,2.9,0.094,41.0,110.0,0.9982,3.08,0.61,9.2,5,562
-0.40708652783583765,-1.3440958231146716,0.49,2.7,0.092,25.0,60.0,0.9971,3.31,0.61,10.1,6,563
2.6842267929175505,-0.3416152189906455,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,6,564
2.512487163986806,0.38239855065448447,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,5,565
0.22262544491022263,0.9393322196122765,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,6,567
0.8523374176562839,-0.17453511830330767,0.49,2.6,0.25,5.0,20.0,0.999,3.31,0.79,10.7,6,568
-1.2085381295126416,-0.9542422548442169,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,6,569
1.8255286482638315,-1.0099356217399962,0.49,3.3,0.07,10.0,37.0,1.0003,3.32,0.91,11.0,6,570
1.0813235895639415,-1.6225626575935674,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,5,572
0.9095839606331984,-0.17453511830330767,0.24,2.3,0.103,6.0,14.0,0.9978,3.34,0.52,10.0,4,576
0.279871987887138,-0.508695319677983,0.49,2.8,0.083,18.0,111.0,0.9982,3.3,0.6,9.5,5,577
0.279871987887138,-0.3416152189906455,0.49,2.9,0.085,17.0,110.0,0.9982,3.29,0.6,9.8,5,578
1.3103097614716,-1.232709089323113,0.49,2.2,0.063,18.0,40.0,0.9976,3.14,0.51,9.8,6,579
2.2835009920791487,-0.17453511830330767,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,5,580
2.2835009920791487,-0.17453511830330767,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,5,581
2.1117613631484047,-1.3997891900104504,0.49,1.9,0.074,10.0,21.0,0.9976,2.98,0.66,9.9,7,583
-0.5788261567665813,1.1064123202996143,0.24,1.9,0.108,18.0,102.0,0.9967,3.26,0.59,9.3,5,587
-1.8954966452356168,-0.6200820534695416,0.24,2.0,0.06,19.0,50.0,0.9917,3.72,0.74,14.0,8,588
0.3943650738409668,-0.45300195278220373,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5,590
-0.9795519576049836,-0.7871621541568791,0.49,1.7,0.07,23.0,149.0,0.9922,3.12,0.5,11.5,6,591
0.3943650738409668,-0.45300195278220373,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5,592
0.9095839606331984,-0.23022848519908692,0.58,3.5,0.094,9.0,43.0,1.0004,3.29,0.58,9.0,5,593
0.3371185308640524,0.3545518672065948,0.41,7.9,0.086,30.0,109.0,0.9998,3.27,0.57,9.3,5,595
2.340747535056063,-0.7314687872610998,0.51,2.0,0.059,6.0,24.0,0.9994,3.04,0.6,9.3,6,596
0.10813235895639384,0.29885850031081557,0.18,2.1,0.078,5.0,30.0,0.9967,3.2,0.48,9.8,6,598
-0.34983998485892276,1.6911926727052962,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,5,602
-0.006360726997434932,0.2710118168629259,0.13,2.9,0.096,14.0,63.0,0.9984,3.17,0.62,9.1,6,604
0.279871987887138,-0.2859218520948662,0.41,3.3,0.092,26.0,52.0,0.9982,3.31,0.53,10.5,6,607
1.024077046587027,0.6608653851333808,0.37,5.1,0.11,11.0,65.0,1.0026,3.32,0.64,10.4,6,608
-1.1512915865357272,-0.9542422548442169,0.19,3.2,0.075,15.0,39.0,0.9956,3.56,0.52,12.7,6,609
0.279871987887138,-1.6225626575935674,0.54,2.5,0.083,25.0,57.0,0.9983,3.39,0.54,9.2,5,610
2.798719878871379,-0.8428555210526584,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,5,611
-0.46433307081275205,0.6051720182376016,0.0,2.4,0.077,18.0,29.0,0.9965,3.32,0.6,10.0,6,612
0.7378443317024541,0.38239855065448447,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,5,616
1.8255286482638315,-1.232709089323113,0.51,2.2,0.079,14.0,28.0,0.9982,3.03,0.93,9.8,6,617
1.7110355623100029,-0.8985488879484376,0.41,2.3,0.088,6.0,16.0,0.9988,3.09,0.8,9.3,5,619
-0.006360726997434932,0.04823834927980943,0.24,3.4,0.076,16.0,112.0,0.9976,3.27,0.61,9.4,5,620
-0.06360726997435033,0.15962508307136797,0.23,3.4,0.078,14.0,104.0,0.9976,3.28,0.62,9.4,5,621
0.9668305036101127,0.2710118168629259,0.22,1.9,0.08,9.0,32.0,0.9974,3.13,0.55,9.5,5,622
-0.8650588716511542,0.8836388527164973,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5,625
0.279871987887138,0.38239855065448447,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,626
0.279871987887138,0.38239855065448447,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,627
0.22262544491022263,0.04823834927980943,0.26,2.5,0.0969999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,6,628
-0.40708652783583765,0.8557921692686082,0.23,2.3,0.111,20.0,84.0,0.9964,3.21,0.61,9.3,5,629
0.22262544491022263,0.04823834927980943,0.26,2.5,0.0969999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,6,630
1.1958166755177713,-1.3997891900104504,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,5,631
-0.40708652783583765,-0.6757754203653208,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,6,632
1.024077046587027,2.248126341663089,0.22,3.4,0.105,11.0,86.0,1.001,3.43,0.64,11.3,4,633
-0.2353468989050935,-1.0099356217399962,0.21,1.9,0.073,46.0,102.0,0.9964,3.27,0.58,9.5,5,634
0.22262544491022263,1.7190393561531858,0.0,1.4,0.065,24.0,33.0,0.9954,3.27,0.55,9.7,5,635
0.7378443317024541,1.9418128237363028,0.28,2.4,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,5,636
0.6805977887255398,1.9696595071841925,0.27,2.3,0.084,31.0,145.0,0.9978,3.24,0.53,9.4,5,637
0.3371185308640524,-1.3440958231146716,0.35,1.9,0.067,25.0,57.0,0.997,3.18,1.36,10.3,6,639
0.9095839606331984,0.04823834927980943,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,640
0.9095839606331984,0.04823834927980943,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,642
0.9095839606331984,0.04823834927980943,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,644
-0.006360726997434932,1.7468860396010755,0.01,2.2,0.07,5.0,14.0,0.9967,3.32,0.58,11.0,4,647
0.22262544491022263,-0.2859218520948662,0.3,2.8,0.066,10.0,28.0,0.9964,3.33,0.67,11.2,7,648
-0.9223054146280687,-0.6200820534695416,0.27,8.6,0.068,24.0,148.0,0.9948,3.16,0.57,11.3,6,649
1.3675563044485144,-0.5643886865737623,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,650
4.344376539248073,-0.9542422548442169,0.65,7.5,0.096,22.0,71.0,0.9976,2.98,0.84,14.9,5,652
